,name,experiment,label,day,day_moment,pbs,cage,group,eye,dose,path
7085,OCT_Image_RE_Circle-2017-08-29-14-10-05.tif,STUDY C T1 17-8-14 ET1,pathological,14,-,-,C23,A2,right,-,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/STUDY C T1 17-8-14 ET1/Day14/C23 GP1A A2/OCT_Image_RE_Circle-2017-08-29-14-10-05.tif
7086,OCT_Image_RE_Circle-2017-08-29-14-09-52.tif,STUDY C T1 17-8-14 ET1,pathological,14,-,-,C23,A2,right,-,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/STUDY C T1 17-8-14 ET1/Day14/C23 GP1A A2/OCT_Image_RE_Circle-2017-08-29-14-09-52.tif
7087,OCT_Image_RE_Circle-2017-08-29-14-10-09.tif,STUDY C T1 17-8-14 ET1,pathological,14,-,-,C23,A2,right,-,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/STUDY C T1 17-8-14 ET1/Day14/C23 GP1A A2/OCT_Image_RE_Circle-2017-08-29-14-10-09.tif
7088,OCT_Image_RE_Circle-2017-08-29-14-08-46.tif,STUDY C T1 17-8-14 ET1,pathological,14,-,-,C23,A2,right,-,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/STUDY C T1 17-8-14 ET1/Day14/C23 GP1A A2/OCT_Image_RE_Circle-2017-08-29-14-08-46.tif
7089,OCT_Image_RE_Circle-2017-08-29-14-08-59.tif,STUDY C T1 17-8-14 ET1,pathological,14,-,-,C23,A2,right,-,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/STUDY C T1 17-8-14 ET1/Day14/C23 GP1A A2/OCT_Image_RE_Circle-2017-08-29-14-08-59.tif
7090,OCT_Image_RE_Circle-2017-08-29-14-11-41.tif,STUDY C T1 17-8-14 ET1,pathological,14,-,-,C23,A2,right,-,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/STUDY C T1 17-8-14 ET1/Day14/C23 GP1A A2/OCT_Image_RE_Circle-2017-08-29-14-11-41.tif
7091,OCT_Image_RE_Circle-2017-08-29-14-09-43.tif,STUDY C T1 17-8-14 ET1,pathological,14,-,-,C23,A2,right,-,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/STUDY C T1 17-8-14 ET1/Day14/C23 GP1A A2/OCT_Image_RE_Circle-2017-08-29-14-09-43.tif
7092,OCT_Image_RE_Circle-2017-08-29-14-10-15.tif,STUDY C T1 17-8-14 ET1,pathological,14,-,-,C23,A2,right,-,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/STUDY C T1 17-8-14 ET1/Day14/C23 GP1A A2/OCT_Image_RE_Circle-2017-08-29-14-10-15.tif
7093,OCT_Image_RE_Circle-2017-08-29-14-11-34.tif,STUDY C T1 17-8-14 ET1,pathological,14,-,-,C23,A2,right,-,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/STUDY C T1 17-8-14 ET1/Day14/C23 GP1A A2/OCT_Image_RE_Circle-2017-08-29-14-11-34.tif
7094,OCT_Image_RE_Circle-2017-08-29-14-10-22.tif,STUDY C T1 17-8-14 ET1,pathological,14,-,-,C23,A2,right,-,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/STUDY C T1 17-8-14 ET1/Day14/C23 GP1A A2/OCT_Image_RE_Circle-2017-08-29-14-10-22.tif
7095,OCT_Image_RE_Circle-2017-08-29-14-11-45.tif,STUDY C T1 17-8-14 ET1,pathological,14,-,-,C23,A2,right,-,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/STUDY C T1 17-8-14 ET1/Day14/C23 GP1A A2/OCT_Image_RE_Circle-2017-08-29-14-11-45.tif
7096,OCT_Image_RE_Circle-2017-08-29-14-11-25.tif,STUDY C T1 17-8-14 ET1,pathological,14,-,-,C23,A2,right,-,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/STUDY C T1 17-8-14 ET1/Day14/C23 GP1A A2/OCT_Image_RE_Circle-2017-08-29-14-11-25.tif
7097,OCT_Image_RE_Circle-2017-08-29-14-08-50.tif,STUDY C T1 17-8-14 ET1,pathological,14,-,-,C23,A2,right,-,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/STUDY C T1 17-8-14 ET1/Day14/C23 GP1A A2/OCT_Image_RE_Circle-2017-08-29-14-08-50.tif
7098,OCT_Image_RE_Circle-2017-08-29-14-07-44.tif,STUDY C T1 17-8-14 ET1,pathological,14,-,-,C23,A2,right,-,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/STUDY C T1 17-8-14 ET1/Day14/C23 GP1A A2/OCT_Image_RE_Circle-2017-08-29-14-07-44.tif
7130,OCT_Image_RE_Circle-2017-08-29-11-38-45.tif,STUDY C T1 17-8-14 ET1,pathological,14,-,-,C23,A1,right,-,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/STUDY C T1 17-8-14 ET1/Day14/C23 GP1A A1/OCT_Image_RE_Circle-2017-08-29-11-38-45.tif
7131,OCT_Image_RE_Circle-2017-08-29-11-37-35.tif,STUDY C T1 17-8-14 ET1,pathological,14,-,-,C23,A1,right,-,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/STUDY C T1 17-8-14 ET1/Day14/C23 GP1A A1/OCT_Image_RE_Circle-2017-08-29-11-37-35.tif
7132,OCT_Image_RE_Circle-2017-08-29-11-37-01.tif,STUDY C T1 17-8-14 ET1,pathological,14,-,-,C23,A1,right,-,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/STUDY C T1 17-8-14 ET1/Day14/C23 GP1A A1/OCT_Image_RE_Circle-2017-08-29-11-37-01.tif
7133,OCT_Image_RE_Circle-2017-08-29-11-41-24.tif,STUDY C T1 17-8-14 ET1,pathological,14,-,-,C23,A1,right,-,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/STUDY C T1 17-8-14 ET1/Day14/C23 GP1A A1/OCT_Image_RE_Circle-2017-08-29-11-41-24.tif
7134,OCT_Image_RE_Circle-2017-08-29-11-36-04.tif,STUDY C T1 17-8-14 ET1,pathological,14,-,-,C23,A1,right,-,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/STUDY C T1 17-8-14 ET1/Day14/C23 GP1A A1/OCT_Image_RE_Circle-2017-08-29-11-36-04.tif
7135,OCT_Image_RE_Circle-2017-08-29-11-37-05.tif,STUDY C T1 17-8-14 ET1,pathological,14,-,-,C23,A1,right,-,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/STUDY C T1 17-8-14 ET1/Day14/C23 GP1A A1/OCT_Image_RE_Circle-2017-08-29-11-37-05.tif
7136,OCT_Image_RE_Circle-2017-08-29-11-43-37.tif,STUDY C T1 17-8-14 ET1,pathological,14,-,-,C23,A1,right,-,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/STUDY C T1 17-8-14 ET1/Day14/C23 GP1A A1/OCT_Image_RE_Circle-2017-08-29-11-43-37.tif
7137,OCT_Image_RE_Circle-2017-08-29-11-35-47.tif,STUDY C T1 17-8-14 ET1,pathological,14,-,-,C23,A1,right,-,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/STUDY C T1 17-8-14 ET1/Day14/C23 GP1A A1/OCT_Image_RE_Circle-2017-08-29-11-35-47.tif
7138,OCT_Image_RE_Circle-2017-08-29-11-40-55.tif,STUDY C T1 17-8-14 ET1,pathological,14,-,-,C23,A1,right,-,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/STUDY C T1 17-8-14 ET1/Day14/C23 GP1A A1/OCT_Image_RE_Circle-2017-08-29-11-40-55.tif
7139,OCT_Image_RE_Circle-2017-08-29-11-39-58.tif,STUDY C T1 17-8-14 ET1,pathological,14,-,-,C23,A1,right,-,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/STUDY C T1 17-8-14 ET1/Day14/C23 GP1A A1/OCT_Image_RE_Circle-2017-08-29-11-39-58.tif
7140,OCT_Image_RE_Circle-2017-08-29-11-41-15.tif,STUDY C T1 17-8-14 ET1,pathological,14,-,-,C23,A1,right,-,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/STUDY C T1 17-8-14 ET1/Day14/C23 GP1A A1/OCT_Image_RE_Circle-2017-08-29-11-41-15.tif
7141,OCT_Image_RE_Circle-2017-08-29-11-38-19.tif,STUDY C T1 17-8-14 ET1,pathological,14,-,-,C23,A1,right,-,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/STUDY C T1 17-8-14 ET1/Day14/C23 GP1A A1/OCT_Image_RE_Circle-2017-08-29-11-38-19.tif
7142,OCT_Image_RE_Circle-2017-08-29-11-36-07.tif,STUDY C T1 17-8-14 ET1,pathological,14,-,-,C23,A1,right,-,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/STUDY C T1 17-8-14 ET1/Day14/C23 GP1A A1/OCT_Image_RE_Circle-2017-08-29-11-36-07.tif
7143,OCT_Image_RE_Circle-2017-08-29-11-36-28.tif,STUDY C T1 17-8-14 ET1,pathological,14,-,-,C23,A1,right,-,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/STUDY C T1 17-8-14 ET1/Day14/C23 GP1A A1/OCT_Image_RE_Circle-2017-08-29-11-36-28.tif
7144,OCT_Image_RE_Circle-2017-08-29-11-36-36.tif,STUDY C T1 17-8-14 ET1,pathological,14,-,-,C23,A1,right,-,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/STUDY C T1 17-8-14 ET1/Day14/C23 GP1A A1/OCT_Image_RE_Circle-2017-08-29-11-36-36.tif
7145,OCT_Image_RE_Circle-2017-08-29-11-36-42.tif,STUDY C T1 17-8-14 ET1,pathological,14,-,-,C23,A1,right,-,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/STUDY C T1 17-8-14 ET1/Day14/C23 GP1A A1/OCT_Image_RE_Circle-2017-08-29-11-36-42.tif
7146,OCT_Image_RE_Circle-2017-08-29-11-41-38.tif,STUDY C T1 17-8-14 ET1,pathological,14,-,-,C23,A1,right,-,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/STUDY C T1 17-8-14 ET1/Day14/C23 GP1A A1/OCT_Image_RE_Circle-2017-08-29-11-41-38.tif
7147,OCT_Image_RE_Circle-2017-08-29-11-40-28.tif,STUDY C T1 17-8-14 ET1,pathological,14,-,-,C23,A1,right,-,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/STUDY C T1 17-8-14 ET1/Day14/C23 GP1A A1/OCT_Image_RE_Circle-2017-08-29-11-40-28.tif
7148,OCT_Image_RE_Circle-2017-08-29-11-37-24.tif,STUDY C T1 17-8-14 ET1,pathological,14,-,-,C23,A1,right,-,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/STUDY C T1 17-8-14 ET1/Day14/C23 GP1A A1/OCT_Image_RE_Circle-2017-08-29-11-37-24.tif
7149,OCT_Image_RE_Circle-2017-08-29-11-40-04.tif,STUDY C T1 17-8-14 ET1,pathological,14,-,-,C23,A1,right,-,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/STUDY C T1 17-8-14 ET1/Day14/C23 GP1A A1/OCT_Image_RE_Circle-2017-08-29-11-40-04.tif
7150,OCT_Image_RE_Circle-2017-08-29-11-38-36.tif,STUDY C T1 17-8-14 ET1,pathological,14,-,-,C23,A1,right,-,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/STUDY C T1 17-8-14 ET1/Day14/C23 GP1A A1/OCT_Image_RE_Circle-2017-08-29-11-38-36.tif
7151,OCT_Image_RE_Circle-2017-08-29-11-42-20.tif,STUDY C T1 17-8-14 ET1,pathological,14,-,-,C23,A1,right,-,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/STUDY C T1 17-8-14 ET1/Day14/C23 GP1A A1/OCT_Image_RE_Circle-2017-08-29-11-42-20.tif
7152,OCT_Image_RE_Circle-2017-08-29-11-42-58.tif,STUDY C T1 17-8-14 ET1,pathological,14,-,-,C23,A1,right,-,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/STUDY C T1 17-8-14 ET1/Day14/C23 GP1A A1/OCT_Image_RE_Circle-2017-08-29-11-42-58.tif
7153,OCT_Image_RE_Circle-2017-08-29-11-40-08.tif,STUDY C T1 17-8-14 ET1,pathological,14,-,-,C23,A1,right,-,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/STUDY C T1 17-8-14 ET1/Day14/C23 GP1A A1/OCT_Image_RE_Circle-2017-08-29-11-40-08.tif
7154,OCT_Image_RE_Circle-2017-08-29-11-37-41.tif,STUDY C T1 17-8-14 ET1,pathological,14,-,-,C23,A1,right,-,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/STUDY C T1 17-8-14 ET1/Day14/C23 GP1A A1/OCT_Image_RE_Circle-2017-08-29-11-37-41.tif
7155,OCT_Image_RE_Circle-2017-08-29-11-37-19.tif,STUDY C T1 17-8-14 ET1,pathological,14,-,-,C23,A1,right,-,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/STUDY C T1 17-8-14 ET1/Day14/C23 GP1A A1/OCT_Image_RE_Circle-2017-08-29-11-37-19.tif
7156,OCT_Image_RE_Circle-2017-08-29-11-43-51.tif,STUDY C T1 17-8-14 ET1,pathological,14,-,-,C23,A1,right,-,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/STUDY C T1 17-8-14 ET1/Day14/C23 GP1A A1/OCT_Image_RE_Circle-2017-08-29-11-43-51.tif
7157,OCT_Image_RE_Circle-2017-08-29-11-42-34.tif,STUDY C T1 17-8-14 ET1,pathological,14,-,-,C23,A1,right,-,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/STUDY C T1 17-8-14 ET1/Day14/C23 GP1A A1/OCT_Image_RE_Circle-2017-08-29-11-42-34.tif
7158,OCT_Image_RE_Circle-2017-08-29-11-40-17.tif,STUDY C T1 17-8-14 ET1,pathological,14,-,-,C23,A1,right,-,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/STUDY C T1 17-8-14 ET1/Day14/C23 GP1A A1/OCT_Image_RE_Circle-2017-08-29-11-40-17.tif
7159,OCT_Image_RE_Circle-2017-08-29-11-35-13.tif,STUDY C T1 17-8-14 ET1,pathological,14,-,-,C23,A1,right,-,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/STUDY C T1 17-8-14 ET1/Day14/C23 GP1A A1/OCT_Image_RE_Circle-2017-08-29-11-35-13.tif
7160,OCT_Image_RE_Circle-2017-08-29-11-38-24.tif,STUDY C T1 17-8-14 ET1,pathological,14,-,-,C23,A1,right,-,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/STUDY C T1 17-8-14 ET1/Day14/C23 GP1A A1/OCT_Image_RE_Circle-2017-08-29-11-38-24.tif
7161,OCT_Image_RE_Circle-2017-08-29-11-40-24.tif,STUDY C T1 17-8-14 ET1,pathological,14,-,-,C23,A1,right,-,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/STUDY C T1 17-8-14 ET1/Day14/C23 GP1A A1/OCT_Image_RE_Circle-2017-08-29-11-40-24.tif
7162,OCT_Image_RE_Circle-2017-08-29-11-40-12.tif,STUDY C T1 17-8-14 ET1,pathological,14,-,-,C23,A1,right,-,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/STUDY C T1 17-8-14 ET1/Day14/C23 GP1A A1/OCT_Image_RE_Circle-2017-08-29-11-40-12.tif
7163,OCT_Image_RE_Circle-2017-08-29-11-41-19.tif,STUDY C T1 17-8-14 ET1,pathological,14,-,-,C23,A1,right,-,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/STUDY C T1 17-8-14 ET1/Day14/C23 GP1A A1/OCT_Image_RE_Circle-2017-08-29-11-41-19.tif
7164,OCT_Image_RE_Circle-2017-08-29-11-39-20.tif,STUDY C T1 17-8-14 ET1,pathological,14,-,-,C23,A1,right,-,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/STUDY C T1 17-8-14 ET1/Day14/C23 GP1A A1/OCT_Image_RE_Circle-2017-08-29-11-39-20.tif
7165,OCT_Image_RE_Circle-2017-08-29-11-42-24.tif,STUDY C T1 17-8-14 ET1,pathological,14,-,-,C23,A1,right,-,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/STUDY C T1 17-8-14 ET1/Day14/C23 GP1A A1/OCT_Image_RE_Circle-2017-08-29-11-42-24.tif
7166,OCT_Image_RE_Circle-2017-08-29-11-37-51.tif,STUDY C T1 17-8-14 ET1,pathological,14,-,-,C23,A1,right,-,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/STUDY C T1 17-8-14 ET1/Day14/C23 GP1A A1/OCT_Image_RE_Circle-2017-08-29-11-37-51.tif
7167,OCT_Image_RE_Circle-2017-08-29-11-37-45.tif,STUDY C T1 17-8-14 ET1,pathological,14,-,-,C23,A1,right,-,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/STUDY C T1 17-8-14 ET1/Day14/C23 GP1A A1/OCT_Image_RE_Circle-2017-08-29-11-37-45.tif
7168,OCT_Image_RE_Circle-2017-08-29-11-41-41.tif,STUDY C T1 17-8-14 ET1,pathological,14,-,-,C23,A1,right,-,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/STUDY C T1 17-8-14 ET1/Day14/C23 GP1A A1/OCT_Image_RE_Circle-2017-08-29-11-41-41.tif
7169,OCT_Image_RE_Circle-2017-08-29-11-36-23.tif,STUDY C T1 17-8-14 ET1,pathological,14,-,-,C23,A1,right,-,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/STUDY C T1 17-8-14 ET1/Day14/C23 GP1A A1/OCT_Image_RE_Circle-2017-08-29-11-36-23.tif
7170,OCT_Image_RE_Circle-2017-08-29-11-36-11.tif,STUDY C T1 17-8-14 ET1,pathological,14,-,-,C23,A1,right,-,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/STUDY C T1 17-8-14 ET1/Day14/C23 GP1A A1/OCT_Image_RE_Circle-2017-08-29-11-36-11.tif
7171,OCT_Image_RE_Circle-2017-08-29-11-41-11.tif,STUDY C T1 17-8-14 ET1,pathological,14,-,-,C23,A1,right,-,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/STUDY C T1 17-8-14 ET1/Day14/C23 GP1A A1/OCT_Image_RE_Circle-2017-08-29-11-41-11.tif
7172,OCT_Image_RE_Circle-2017-08-29-11-42-30.tif,STUDY C T1 17-8-14 ET1,pathological,14,-,-,C23,A1,right,-,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/STUDY C T1 17-8-14 ET1/Day14/C23 GP1A A1/OCT_Image_RE_Circle-2017-08-29-11-42-30.tif
7173,OCT_Image_RE_Circle-2017-08-29-11-42-38.tif,STUDY C T1 17-8-14 ET1,pathological,14,-,-,C23,A1,right,-,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/STUDY C T1 17-8-14 ET1/Day14/C23 GP1A A1/OCT_Image_RE_Circle-2017-08-29-11-42-38.tif
7174,OCT_Image_RE_Circle-2017-08-29-11-42-10.tif,STUDY C T1 17-8-14 ET1,pathological,14,-,-,C23,A1,right,-,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/STUDY C T1 17-8-14 ET1/Day14/C23 GP1A A1/OCT_Image_RE_Circle-2017-08-29-11-42-10.tif
7175,OCT_Image_RE_Circle-2017-08-29-11-36-32.tif,STUDY C T1 17-8-14 ET1,pathological,14,-,-,C23,A1,right,-,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/STUDY C T1 17-8-14 ET1/Day14/C23 GP1A A1/OCT_Image_RE_Circle-2017-08-29-11-36-32.tif
7176,OCT_Image_RE_Circle-2017-08-29-11-39-09.tif,STUDY C T1 17-8-14 ET1,pathological,14,-,-,C23,A1,right,-,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/STUDY C T1 17-8-14 ET1/Day14/C23 GP1A A1/OCT_Image_RE_Circle-2017-08-29-11-39-09.tif
7177,OCT_Image_RE_Circle-2017-08-29-11-37-09.tif,STUDY C T1 17-8-14 ET1,pathological,14,-,-,C23,A1,right,-,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/STUDY C T1 17-8-14 ET1/Day14/C23 GP1A A1/OCT_Image_RE_Circle-2017-08-29-11-37-09.tif
7178,OCT_Image_RE_Circle-2017-08-29-11-40-40.tif,STUDY C T1 17-8-14 ET1,pathological,14,-,-,C23,A1,right,-,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/STUDY C T1 17-8-14 ET1/Day14/C23 GP1A A1/OCT_Image_RE_Circle-2017-08-29-11-40-40.tif
7179,OCT_Image_RE_Circle-2017-08-29-11-37-30.tif,STUDY C T1 17-8-14 ET1,pathological,14,-,-,C23,A1,right,-,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/STUDY C T1 17-8-14 ET1/Day14/C23 GP1A A1/OCT_Image_RE_Circle-2017-08-29-11-37-30.tif
7180,OCT_Image_RE_Circle-2017-08-29-11-39-03.tif,STUDY C T1 17-8-14 ET1,pathological,14,-,-,C23,A1,right,-,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/STUDY C T1 17-8-14 ET1/Day14/C23 GP1A A1/OCT_Image_RE_Circle-2017-08-29-11-39-03.tif
7181,OCT_Image_RE_Circle-2017-08-29-11-41-30.tif,STUDY C T1 17-8-14 ET1,pathological,14,-,-,C23,A1,right,-,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/STUDY C T1 17-8-14 ET1/Day14/C23 GP1A A1/OCT_Image_RE_Circle-2017-08-29-11-41-30.tif
7182,OCT_Image_RE_Circle-2017-08-29-11-43-42.tif,STUDY C T1 17-8-14 ET1,pathological,14,-,-,C23,A1,right,-,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/STUDY C T1 17-8-14 ET1/Day14/C23 GP1A A1/OCT_Image_RE_Circle-2017-08-29-11-43-42.tif
7183,OCT_Image_RE_Circle-2017-08-29-11-36-18.tif,STUDY C T1 17-8-14 ET1,pathological,14,-,-,C23,A1,right,-,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/STUDY C T1 17-8-14 ET1/Day14/C23 GP1A A1/OCT_Image_RE_Circle-2017-08-29-11-36-18.tif
7234,OCT_Image_RE_Circle-2017-08-14-18-28-43.tif,STUDY C T1 17-8-14 ET1,healthy,0,before,-,C24,A3,right,-,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/STUDY C T1 17-8-14 ET1/Before Injection/C24 GP2B A3/OCT_Image_RE_Circle-2017-08-14-18-28-43.tif
7235,OCT_Image_RE_Circle-2017-08-14-18-29-09.tif,STUDY C T1 17-8-14 ET1,healthy,0,before,-,C24,A3,right,-,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/STUDY C T1 17-8-14 ET1/Before Injection/C24 GP2B A3/OCT_Image_RE_Circle-2017-08-14-18-29-09.tif
7236,OCT_Image_RE_Circle-2017-08-14-18-28-55.tif,STUDY C T1 17-8-14 ET1,healthy,0,before,-,C24,A3,right,-,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/STUDY C T1 17-8-14 ET1/Before Injection/C24 GP2B A3/OCT_Image_RE_Circle-2017-08-14-18-28-55.tif
7237,OCT_Image_RE_Circle-2017-08-14-18-30-06.tif,STUDY C T1 17-8-14 ET1,healthy,0,before,-,C24,A3,right,-,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/STUDY C T1 17-8-14 ET1/Before Injection/C24 GP2B A3/OCT_Image_RE_Circle-2017-08-14-18-30-06.tif
7238,OCT_Image_RE_Circle-2017-08-14-18-29-00.tif,STUDY C T1 17-8-14 ET1,healthy,0,before,-,C24,A3,right,-,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/STUDY C T1 17-8-14 ET1/Before Injection/C24 GP2B A3/OCT_Image_RE_Circle-2017-08-14-18-29-00.tif
7239,OCT_Image_RE_Circle-2017-08-14-18-30-30.tif,STUDY C T1 17-8-14 ET1,healthy,0,before,-,C24,A3,right,-,/media/CVBLab/Proyectos/GALAHAD/INVESTIGACION/BBDD/REGH/201801/RAT OCT STUDIES/STUDY C T1 17-8-14 ET1/Before Injection/C24 GP2B A3/OCT_Image_RE_Circle-2017-08-14-18-30-30.tif
